red dashed-dotted line of fig. 3 of doi: 10.22323/1.395.1183
log10(E [GeV]), all-flavour (nu+nubar) E^2Phi [GeV/cm^2]
16.006438726971695, 0.7443275525091566
17.00469107250795, 0.7486880982696335
17.007332264592257, 0.11265714712981295
17.999513810412342, 0.11479826415500484
17.997700454652964, 0.10535073586114559
19.00667525163596, 0.1054066946005736
19.002969698562456, 0.2813351600925982
19.987897821345037, 0.27880685685563666
